State,Date,Value,Anomaly,Month,Year,Season
Washington,201612,26.1,-4.8,12,2016,Winter
Washington,201701,24.8,-3.9,01,2017,Winter
Washington,201702,31.0,-2.5,02,2017,Winter
Washington,201703,39.3,0.6,03,2017,Spring
Washington,201704,44.2,-1.0,04,2017,Spring
Washington,201705,53.7,1.7,05,2017,Spring
Washington,201706,59.5,1.6,06,2017,Summer
Washington,201707,67.1,2.9,07,2017,Summer
Washington,201708,68.6,5.0,08,2017,Summer
Washington,201709,59.8,2.5,09,2017,Fall
Washington,201710,46.2,-1.0,10,2017,Fall
Washington,201711,37.7,1.2,11,2017,Fall
Washington,201712,29.9,-1.0,12,2017,Winter
Washington,201801,35.3,6.6,01,2018,Winter
Washington,201802,32.4,-1.1,02,2018,Winter
Washington,201803,38.7,0.0,03,2018,Spring
Washington,201804,45.2,0.0,04,2018,Spring
Washington,201805,57.5,5.5,05,2018,Spring
Washington,201806,58.2,0.3,06,2018,Summer
Washington,201807,67.4,3.2,07,2018,Summer
Washington,201808,66.0,2.4,08,2018,Summer
Washington,201809,56.4,-0.9,09,2018,Fall
Washington,201810,47.4,0.2,10,2018,Fall
Washington,201811,38.6,2.1,11,2018,Fall
Washington,201812,33.1,2.2,12,2018,Winter
Washington,201901,34.2,5.5,01,2019,Winter
West Virginia,201601,27.6,-2.8,01,2016,Winter
West Virginia,201602,34.9,1.8,02,2016,Winter
West Virginia,201603,48.5,7.7,03,2016,Spring
West Virginia,201604,53.0,2.0,04,2016,Spring
West Virginia,201605,59.5,-0.9,05,2016,Spring
West Virginia,201606,69.5,1.3,06,2016,Summer
West Virginia,201607,73.7,1.8,07,2016,Summer
West Virginia,201608,75.1,4.7,08,2016,Summer
West Virginia,201609,69.4,5.0,09,2016,Fall
West Virginia,201610,57.3,4.1,10,2016,Fall
West Virginia,201611,45.6,3.3,11,2016,Fall
West Virginia,201612,35.6,2.4,12,2016,Winter
West Virginia,201701,37.5,7.1,01,2017,Winter
West Virginia,201702,42.1,9.0,02,2017,Winter
West Virginia,201703,42.3,1.5,03,2017,Spring
West Virginia,201704,57.5,6.5,04,2017,Spring
West Virginia,201705,61.0,0.6,05,2017,Spring
West Virginia,201706,67.7,-0.5,06,2017,Summer
West Virginia,201707,72.4,0.5,07,2017,Summer
West Virginia,201708,69.3,-1.1,08,2017,Summer
West Virginia,201709,64.6,0.2,09,2017,Fall
West Virginia,201710,57.5,4.3,10,2017,Fall
West Virginia,201711,43.2,0.9,11,2017,Fall
West Virginia,201712,33.0,-0.2,12,2017,Winter
West Virginia,201801,27.0,-3.4,01,2018,Winter
West Virginia,201802,41.7,8.6,02,2018,Winter
West Virginia,201803,38.0,-2.8,03,2018,Spring
West Virginia,201804,47.7,-3.3,04,2018,Spring
West Virginia,201805,67.9,7.5,05,2018,Spring
West Virginia,201806,70.1,1.9,06,2018,Summer
West Virginia,201807,72.5,0.6,07,2018,Summer
West Virginia,201808,72.4,2.0,08,2018,Summer
West Virginia,201809,70.4,6.0,09,2018,Fall
West Virginia,201810,55.3,2.1,10,2018,Fall
West Virginia,201811,40.0,-2.3,11,2018,Fall
West Virginia,201812,36.8,3.6,12,2018,Winter
West Virginia,201901,32.0,1.6,01,2019,Winter
Wisconsin,201601,16.2,3.5,01,2016,Winter
Wisconsin,201602,22.6,5.3,02,2016,Winter
Wisconsin,201603,36.8,8.5,03,2016,Spring
Wisconsin,201604,42.9,0.2,04,2016,Spring
Wisconsin,201605,56.1,1.2,05,2016,Spring
Wisconsin,201606,65.8,1.6,06,2016,Summer
Wisconsin,201607,69.9,0.9,07,2016,Summer
Wisconsin,201608,69.5,2.8,08,2016,Summer
Wisconsin,201609,62.6,4.6,09,2016,Fall
Wisconsin,201610,50.4,3.6,10,2016,Fall
Wisconsin,201611,41.6,10.1,11,2016,Fall
Wisconsin,201612,19.9,1.6,12,2016,Winter
Wisconsin,201701,19.4,6.7,01,2017,Winter
Wisconsin,201702,27.8,10.5,02,2017,Winter
Wisconsin,201703,30.2,1.9,03,2017,Spring
Wisconsin,201704,46.4,3.7,04,2017,Spring
Wisconsin,201705,53.3,-1.6,05,2017,Spring
Wisconsin,201706,65.6,1.4,06,2017,Summer
Wisconsin,201707,68.8,-0.2,07,2017,Summer
Wisconsin,201708,64.2,-2.5,08,2017,Summer
Wisconsin,201709,62.2,4.2,09,2017,Fall
Wisconsin,201710,50.0,3.2,10,2017,Fall
Wisconsin,201711,31.4,-0.1,11,2017,Fall
Wisconsin,201712,17.3,-1.0,12,2017,Winter
Wisconsin,201801,15.2,2.5,01,2018,Winter
Wisconsin,201802,16.1,-1.2,02,2018,Winter
Wisconsin,201803,29.7,1.4,03,2018,Spring
Wisconsin,201804,33.5,-9.2,04,2018,Spring
Wisconsin,201805,62.0,7.1,05,2018,Spring
Wisconsin,201806,66.5,2.3,06,2018,Summer
Wisconsin,201807,69.8,0.8,07,2018,Summer
Wisconsin,201808,68.5,1.8,08,2018,Summer
Wisconsin,201809,61.3,3.3,09,2018,Fall
Wisconsin,201810,43.6,-3.2,10,2018,Fall
Wisconsin,201811,27.3,-4.2,11,2018,Fall
Wisconsin,201812,25.1,6.8,12,2018,Winter
Wisconsin,201901,13.1,0.4,01,2019,Winter
Wyoming,201601,22.7,4.2,01,2016,Winter
Wyoming,201602,30.1,7.2,02,2016,Winter
Wyoming,201603,34.5,5.1,03,2016,Spring
Wyoming,201604,41.8,2.7,04,2016,Spring
Wyoming,201605,47.9,-0.9,05,2016,Spring
Wyoming,201606,63.8,6.0,06,2016,Summer
Wyoming,201607,66.8,1.2,07,2016,Summer
Wyoming,201608,63.5,-0.2,08,2016,Summer
Wyoming,201609,55.4,1.6,09,2016,Fall
Wyoming,201610,46.5,3.7,10,2016,Fall
Wyoming,201611,37.1,8.2,11,2016,Fall
Wyoming,201612,16.8,-4.4,12,2016,Winter
Wyoming,201701,16.7,-1.8,01,2017,Winter
Wyoming,201702,27.8,4.9,02,2017,Winter
Wyoming,201703,38.4,9.0,03,2017,Spring
Wyoming,201704,40.1,1.0,04,2017,Spring
Wyoming,201705,49.2,0.4,05,2017,Spring
Wyoming,201706,60.0,2.2,06,2017,Summer
Wyoming,201707,68.9,3.3,07,2017,Summer
Wyoming,201708,63.5,-0.2,08,2017,Summer
Wyoming,201709,54.2,0.4,09,2017,Fall
Wyoming,201710,41.1,-1.7,10,2017,Fall
Wyoming,201711,34.7,5.8,11,2017,Fall
Wyoming,201712,23.8,2.6,12,2017,Winter
Wyoming,201801,25.1,6.6,01,2018,Winter
Wyoming,201802,19.3,-3.6,02,2018,Winter
Wyoming,201803,32.3,2.9,03,2018,Spring
Wyoming,201804,39.8,0.7,04,2018,Spring
Wyoming,201805,52.9,4.1,05,2018,Spring
Wyoming,201806,60.4,2.6,06,2018,Summer
Wyoming,201807,67.3,1.7,07,2018,Summer
Wyoming,201808,63.5,-0.2,08,2018,Summer
Wyoming,201809,57.2,3.4,09,2018,Fall
Wyoming,201810,41.0,-1.8,10,2018,Fall
Wyoming,201811,28.5,-0.4,11,2018,Fall
Wyoming,201812,21.4,0.2,12,2018,Winter
Wyoming,201901,22.1,3.6,01,2019,Winter
Alaska,201601,17.2,15.0,01,2016,Winter
Alaska,201602,17.3,12.5,02,2016,Winter
Alaska,201603,18.7,7.9,03,2016,Spring
Alaska,201604,33.3,10.0,04,2016,Spring
Alaska,201605,44.0,6.2,05,2016,Spring
Alaska,201606,51.8,2.6,06,2016,Summer
Alaska,201607,55.6,2.9,07,2016,Summer
Alaska,201608,53.2,3.7,08,2016,Summer
Alaska,201609,42.3,1.7,09,2016,Fall
Alaska,201610,29.7,4.2,10,2016,Fall
Alaska,201611,13.3,1.6,11,2016,Fall
Alaska,201612,6.2,2.5,12,2016,Winter
Alaska,201701,4.5,2.3,01,2017,Winter
Alaska,201702,6.6,1.8,02,2017,Winter
Alaska,201703,4.9,-5.9,03,2017,Spring
Alaska,201704,29.6,6.3,04,2017,Spring
Alaska,201705,40.8,3.0,05,2017,Spring
Alaska,201706,51.4,2.2,06,2017,Summer
Alaska,201707,56.2,3.5,07,2017,Summer
Alaska,201708,50.2,0.7,08,2017,Summer
Alaska,201709,42.6,2.0,09,2017,Fall
Alaska,201710,30.2,4.7,10,2017,Fall
Alaska,201711,15.8,4.1,11,2017,Fall
Alaska,201712,19.1,15.4,12,2017,Winter
Alaska,201801,6.6,4.4,01,2018,Winter
Alaska,201802,12.6,7.8,02,2018,Winter
Alaska,201803,18.0,7.2,03,2018,Spring
Alaska,201804,26.9,3.6,04,2018,Spring
Alaska,201805,39.5,1.7,05,2018,Spring
Alaska,201806,50.0,0.8,06,2018,Summer
Alaska,201807,55.6,2.9,07,2018,Summer
Alaska,201808,49.7,0.2,08,2018,Summer
Alaska,201809,44.3,3.7,09,2018,Fall
Alaska,201810,33.8,8.3,10,2018,Fall
Alaska,201811,19.1,7.4,11,2018,Fall
Alaska,201812,9.1,5.4,12,2018,Winter
Alaska,201901,7.6,5.4,01,2019,Winter
